	0
C03511	blue
C11039	blue
C17639	yellow
C14536	yellow
C00836	yellow
K16212	blue
C01330	blue
C06103	blue
K03415	blue
K13052	blue
K16868	blue
K06442	blue
K21602	blue
K00015	blue
K15724	blue
K02038	blue
C05261	blue
C20753	blue
K03631	blue
K03522	blue
K09698	blue
C15809	blue
K08282	blue
K18929	blue
C00013	blue
C00108	blue
C00053	blue
C04652	blue
C10084	yellow
K07085	blue
K07126	blue
K15527	blue
K19310	blue
K02197	blue
K03437	blue
K16927	blue
C04635	blue
K00941	blue
K01409	blue
K19509	blue
K12209	blue
K03650	blue
C00116	green
K12240	blue
C04573	blue
C00526	green
C00242	green
K00355	blue
K01652	blue
K03442	blue
K01961	blue
C00052	blue
K15977	blue
C00470	blue
K19577	blue
C00311	blue
K06940	blue
K06610	blue
C00118	blue
C09731	yellow
K19157	blue
K07224	blue
K16509	blue
K01673	blue
K07460	blue
K01995	blue
K02119	blue
C16634	blue
K02160	blue
K06921	blue
K08999	blue
C00357	blue
K15722	blue
C16596	blue
K06113	blue
K00882	blue
K03742	blue
C00084	blue
K01066	blue
K09001	blue
K00046	blue
K01790	blue
K03980	blue
K00334	blue
K16881	blue
C08647	yellow
K20444	blue
K02397	blue
K01077	blue
K15770	blue
K19049	blue
K02010	blue
K15555	blue
K02103	blue
K03571	blue
K03609	blue
K04759	blue
K03326	blue
K02799	blue
K03826	blue
C21461	blue
K00547	blue
K00763	blue
K01956	blue
K02171	blue
K19955	blue
K02418	blue
K05343	blue
K07074	blue
C00251	blue
C21873	blue
K00929	blue
K08974	blue
K09125	blue
K02959	blue
K03733	blue
C00011	blue
K18220	blue
K00262	blue
K01997	blue
C00236	blue
C02612	blue
C00693	blue
K00208	blue
C00163	yellow
K13654	blue
K17331	blue
K09824	blue
C00984	blue
K00609	blue
K00995	blue
K08993	blue
K00108	blue
C05993	blue
C01752	yellow
K00858	blue
C05840	blue
K03040	blue
K03743	blue
K04056	blue
K10254	blue
C21015	blue
C20236	blue
K01624	blue
C12248	blue
K12205	blue
C18055	blue
K03697	blue
K09760	blue
K03154	blue
K07566	blue
K03518	blue
C04494	blue
C01962	blue
C00954	green
K03531	blue
K02108	blue
K04653	blue
K02427	blue
K07030	blue
C01304	blue
K06966	blue
K00556	blue
C02992	blue
K02419	blue
K07034	blue
C05199	blue
C05259	blue
K03769	blue
K02768	blue
K01421	blue
C00032	blue
K13640	blue
C11472	blue
C04730	blue
K09793	blue
K16692	blue
K07171	blue
K02990	blue
K03835	blue
K04043	blue
K16066	blue
C00345	blue
K03048	blue
K03706	blue
C03089	blue
C00810	blue
K01479	blue
K01791	blue
K07507	blue
C00109	green
K02506	blue
K05807	blue
C05382	blue
K03831	blue
C00353	green
C00256	blue
K05520	blue
K01187	blue
K20118	blue
K02906	blue
K19780	blue
K03388	blue
C20373	blue
C04501	blue
C03539	blue
K14988	blue
K12140	blue
K00851	blue
C00785	blue
K01419	blue
C01268	blue
C01181	blue
C00300	blue
C00100	blue
K02744	blue
K00341	blue
K03654	blue
K05539	blue
C04534	blue
K00067	blue
K00158	blue
K00350	blue
K18928	blue
K03523	blue
C00138	blue
K04567	blue
K07576	blue
K01779	blue
K18345	blue
K04070	blue
K02916	blue
K01953	blue
C03871	blue
K06987	blue
K00009	blue
K02111	blue
K02770	blue
K03496	blue
C01236	blue
C06250	blue
K13652	blue
K13954	blue
C00894	blue
K02781	blue
K03851	blue
K01696	blue
K05985	blue
K04762	blue
K06952	blue
C21999	blue
K03559	blue
K04094	blue
C03506	blue
C05577	blue
C21101	blue
K01297	blue
C15602	blue
C06364	blue
K10441	blue
K02037	blue
K01754	blue
C00459	green
C00201	blue
K08289	blue
C00378	green
K00883	blue
C16502	blue
C05796	blue
K01299	blue
K02519	blue
C16618	blue
C00133	blue
K03092	blue
K17214	blue
K00874	blue
K02058	blue
C00122	blue
C04807	blue
K03583	blue
K00349	blue
C00143	blue
C22412	blue
C11540	blue
K00375	blue
K07391	blue
C00921	blue
K09680	blue
C00944	blue
C00184	green
K01813	blue
K17076	blue
C00555	blue
K01200	blue
K18011	blue
K00169	blue
C05746	blue
C09305	yellow
C21861	blue
C03921	blue
C06615	blue
K03116	blue
C03742	blue
C22443	blue
K01155	blue
K07742	blue
K11189	blue
K02041	blue
K10117	blue
K15726	blue
K02881	blue
K03596	blue
K01304	blue
K02610	blue
K03977	blue
K07335	blue
C00146	blue
C08262	yellow
K16235	blue
C06397	blue
C09263	yellow
K03668	blue
K02843	blue
K00602	blue
C05223	blue
C21767	blue
K10119	blue
C22502	blue
K03775	blue
K08963	blue
K12343	blue
C00080	blue
C01633	yellow
C02528	blue
C16587	blue
K06373	blue
K06866	blue
K00926	blue
C19609	blue
K21814	blue
K21929	blue
K01955	blue
K01255	blue
K02389	blue
K09946	blue
C06547	blue
C06199	yellow
K00975	blue
C05893	blue
K02902	blue
K12368	blue
C00366	blue
G01391	blue
K03572	blue
K08323	blue
C19647	blue
K03110	blue
K03221	blue
C05381	blue
K02892	blue
C00460	green
K02817	blue
K07219	blue
K02686	blue
K07469	blue
K02445	blue
K05351	blue
K07322	blue
K22044	blue
C05898	blue
C00424	blue
K03411	blue
K20491	blue
K07574	blue
K12942	blue
C00136	blue
C00081	blue
K10188	blue
C02554	blue
K03313	blue
K01218	blue
K00615	blue
C15974	blue
K01448	blue
K01183	blue
K01537	blue
C06577	yellow
C00097	green
C04404	blue
C01585	yellow
C02987	blue
C07335	blue
K03688	blue
K07002	blue
C16244	blue
C17401	blue
K09762	blue
K00691	blue
K08222	blue
K00145	blue
K14983	blue
K15581	blue
K07407	blue
K04092	blue
K07568	blue
C01219	blue
C21463	blue
K01515	blue
K06223	blue
K18139	blue
K01653	blue
C00014	blue
C21485	blue
K02520	blue
C01931	blue
K02226	blue
K03554	blue
C00262	green
K11041	blue
K02004	blue
C00519	blue
K07237	blue
K09899	blue
C00054	blue
K00027	blue
K15986	blue
K12251	blue
K03790	blue
K01950	blue
K20265	blue
K18138	blue
C00669	blue
C02084	blue
K00853	blue
K02072	blue
C15810	blue
K14058	blue
K15633	blue
C00074	blue
C01189	yellow
K14088	blue
C15930	blue
C00006	blue
C00212	green
K01494	blue
K06215	blue
K01734	blue
K04769	blue
K09022	blue
C02315	blue
C20238	blue
C00026	blue
C01735	yellow
C00123	yellow
C00814	yellow
K01874	blue
K21742	blue
K04026	blue
K00979	blue
K02837	blue
C15978	blue
K18830	blue
C00322	blue
K09815	blue
K11754	blue
C06416	blue
K03735	blue
K00374	blue
K08978	blue
C00536	blue
C05850	blue
C11435	blue
K20116	blue
K18672	blue
K02652	blue
K01627	blue
C00644	blue
K00928	blue
C00535	green
C00020	green
C01170	blue
K01546	blue
C03232	blue
K07139	blue
K10189	blue
C00673	blue
C11173	blue
C00016	blue
C08606	yellow
C04932	blue
K03855	blue
K03592	blue
K12981	blue
K13993	blue
C15603	blue
K02431	blue
C15977	blue
K02395	blue
K06392	blue
C05336	blue
K04068	blue
C00062	green
G13180	blue
K07121	blue
C03512	blue
C00055	green
K01751	blue
C03794	blue
K03473	blue
K03667	blue
K06999	blue
K10710	blue
K00648	blue
K09011	blue
K03674	blue
C03785	blue
K09859	blue
K00034	blue
K02278	blue
K06997	blue
C02412	blue
K03718	blue
C04677	blue
K03327	blue
C00164	green
C02323	blue
K00845	blue
C02713	blue
C01753	yellow
C04332	blue
K21600	blue
K02066	blue
C01205	blue
K21672	blue
C08380	yellow
C16489	blue
K06147	blue
C00154	blue
K00645	blue
C00114	green
K19416	blue
K03616	blue
K00053	blue
C05897	blue
C01875	yellow
K06374	blue
C06588	yellow
K12952	blue
K03931	blue
C11453	blue
C03740	blue
C00979	blue
C04132	blue
C02170	blue
K03602	blue
C09332	blue
K00925	blue
C04823	blue
C00617	blue
C15976	blue
C00152	green
G13179	blue
C00764	blue
K09014	blue
K17716	blue
C00387	green
C15857	yellow
K04755	blue
K15532	blue
K11752	blue
K10708	blue
C02553	blue
K02117	blue
K03547	blue
C05901	yellow
K09906	blue
K03332	blue
C00153	green
K01193	blue
C15587	blue
C00857	blue
C21065	blue
K01142	blue
C04133	blue
K02931	blue
C21877	blue
C00909	yellow
C00283	blue
K09710	blue
K01840	blue
K12369	blue
C00852	yellow
K04770	blue
K11031	blue
K04771	blue
K01575	blue
K01056	blue
K03617	blue
K18331	blue
C04644	blue
K00681	blue
C05625	yellow
K01439	blue
K01937	blue
K09897	blue
K02517	blue
K00297	blue
K00958	blue
K16092	blue
C04146	green
K12206	blue
C00245	blue
K03569	blue
K03732	blue
C05437	yellow
C05145	yellow
K08984	blue
C02972	blue
C06504	blue
C02888	blue
K03568	blue
K02967	blue
C00942	yellow
C00165	blue
C04349	blue
K13788	blue
K07160	blue
K00426	blue
C04051	blue
K02601	blue
K13542	blue
K06385	blue
K01897	blue
K03811	blue
K00343	blue
K02227	blue
K02474	blue
C02430	blue
K03529	blue
K06881	blue
K06212	blue
K02217	blue
K01571	blue
K15876	blue
K06209	blue
K07099	blue
K08722	blue
K00783	blue
K03446	blue
K04343	blue
C01024	blue
C00448	green
C06563	green
K01928	blue
K21636	blue
C01267	blue
K18889	blue
K01709	blue
K01433	blue
C00461	blue
K20627	blue
K00761	blue
C21880	blue
K19271	blue
C00135	green
K06153	blue
K06972	blue
K02314	blue
K07792	blue
K00884	blue
C01051	blue
K05787	blue
K00054	blue
K07071	blue
K02503	blue
K03885	blue
K00789	blue
C03541	blue
K02574	blue
K01265	blue
K03586	blue
K03111	blue
K01186	blue
G10619	blue
C05983	blue
C00279	blue
C02477	yellow
G00177	blue
C01164	yellow
K04767	blue
K11928	blue
K00595	blue
K04656	blue
C03460	blue
K01468	blue
K02806	blue
K03560	blue
K08301	blue
K13789	blue
K22226	blue
K02745	blue
K02755	blue
C00250	green
K01620	blue
K07027	blue
K02036	blue
K01872	blue
K07146	blue
K03768	blue
C00577	blue
C00638	blue
K02786	blue
K01809	blue
K11617	blue
C11543	blue
C11638	blue
C02218	blue
K01547	blue
K06969	blue
K03186	blue
K00826	blue
K06960	blue
K07457	blue
K11741	blue
C05684	blue
K00901	blue
K03503	blue
K16169	blue
C04734	blue
K09759	blue
K02988	blue
K02750	blue
K01429	blue
C00410	blue
C16254	blue
K12290	blue
K07315	blue
K01012	blue
K01607	blue
K03458	blue
K00239	blue
C04181	blue
C00534	yellow
C05772	blue
K01911	blue
K03322	blue
C00147	green
C00388	green
K03335	blue
K03216	blue
K20460	blue
K01322	blue
K01695	blue
C01302	blue
K02621	blue
K03075	blue
K07133	blue
K02049	blue
K11529	blue
K02926	blue
C06010	blue
K17686	blue
K03740	blue
K16299	blue
K07313	blue
K03817	blue
C04281	blue
K03575	blue
K06910	blue
C00439	blue
K02457	blue
K02025	blue
K01716	blue
C00197	blue
C06240	blue
K00024	blue
K00031	blue
C09833	yellow
K03666	blue
C17556	blue
K01154	blue
K07154	blue
K02313	blue
K16785	blue
K12257	blue
C00005	blue
C00028	blue
K05895	blue
C00760	blue
K03465	blue
G00711	blue
C01300	blue
C03427	yellow
K01190	blue
K02074	blue
C03082	blue
K07003	blue
K00394	blue
K19091	blue
K02935	blue
K14274	blue
C01563	blue
C03402	blue
C21017	blue
K16211	blue
C01607	yellow
C04881	blue
K07053	blue
K05311	blue
C05161	blue
G11121	blue
K01933	blue
C04180	blue
K02509	blue
C17215	blue
K03385	blue
K16213	blue
C16334	blue
K02804	blue
K02965	blue
K08680	blue
C16361	yellow
K09922	blue
K02986	blue
K00831	blue
G13187	blue
C15972	blue
K01999	blue
K06142	blue
K00266	blue
K03558	blue
K19002	blue
C05825	blue
K12144	blue
K02895	blue
K07496	blue
K03431	blue
K09764	blue
K07090	blue
K18205	blue
K00989	blue
K01194	blue
K08659	blue
K09251	blue
C00504	blue
K11107	blue
K02803	blue
K20487	blue
C20969	blue
C04121	blue
K00087	blue
K02647	blue
K04654	blue
K17734	blue
K01644	blue
K03340	blue
C00692	blue
C22442	blue
K10542	blue
K01270	blue
K02008	blue
K00099	blue
K03553	blue
K07462	blue
C15441	yellow
K06967	blue
K01007	blue
K07570	blue
C00048	blue
K00605	blue
K07590	blue
C20395	blue
C03291	blue
K07118	blue
K07316	blue
K01689	blue
K00872	blue
K01295	blue
K03179	blue
K10716	blue
C14899	blue
C10172	yellow
C08320	yellow
K03707	blue
K02464	blue
K03436	blue
K00174	blue
C16633	blue
K01465	blue
K03788	blue
K01658	blue
G13171	blue
C00966	blue
C21284	blue
C12140	yellow
K07052	blue
K03524	blue
K09802	blue
K01649	blue
C05125	blue
C16535	yellow
K06201	blue
K01945	blue
K01993	blue
C01468	blue
K05803	blue
K03687	blue
K17810	blue
C01545	yellow
K03466	blue
C01142	blue
K00008	blue
K09013	blue
C00624	blue
K02864	blue
K10536	blue
K04720	blue
C00078	green
K03212	blue
C16242	blue
K08169	blue
K05838	blue
K02680	blue
C00258	blue
K07284	blue
C05631	yellow
K17236	blue
K01951	blue
K10541	blue
K00338	blue
K06911	blue
K00059	blue
K05808	blue
K19118	blue
K08679	blue
K00566	blue
K03722	blue
K08961	blue
C06075	yellow
K12554	blue
K01250	blue
K04751	blue
C00093	blue
K11105	blue
C01368	blue
K00880	blue
K01963	blue
K06942	blue
C00059	blue
K02584	blue
K01639	blue
K08309	blue
C00101	blue
K00525	blue
C00546	blue
C00027	blue
C00266	blue
C19875	blue
K00873	blue
K12506	blue
K19229	blue
K03319	blue
C01092	green
K02385	blue
K09952	blue
K02230	blue
C08650	yellow
K02585	blue
K01647	blue
K01679	blue
K07719	blue
K07657	blue
C00091	blue
K01256	blue
C00269	blue
K03274	blue
K03474	blue
K03814	blue
K15257	blue
K03781	blue
K01755	blue
K13043	blue
K00041	blue
C02325	yellow
C06113	blue
K02422	blue
C00344	blue
K07216	blue
K02046	blue
K19507	blue
C03586	blue
K05499	blue
K06387	blue
K03320	blue
K03189	blue
K01845	blue
C01909	blue
C21335	blue
C05760	blue
C18048	blue
K01952	blue
C04122	blue
K01668	blue
K01991	blue
K06901	blue
C20374	blue
C02429	blue
K01858	blue
K03549	blue
C00064	green
K00573	blue
K02666	blue
K02808	blue
K02650	blue
K03497	blue
K05823	blue
K06925	blue
K07010	blue
K07277	blue
K15772	blue
K05896	blue
C00041	green
K03772	blue
K13292	blue
C05819	blue
C00001	blue
C00438	blue
C00194	blue
C05404	blue
K07452	blue
K00768	blue
K07699	blue
C00691	blue
K00281	blue
C04039	blue
K07862	blue
K11358	blue
K05306	blue
K03595	blue
K05770	blue
K06076	blue
C12215	blue
K03856	blue
K06864	blue
C06022	blue
K02867	blue
K11065	blue
K12294	blue
K03657	blue
K00756	blue
K01783	blue
K02379	blue
K02502	blue
K08156	blue
K01736	blue
K00131	blue
K04042	blue
K00937	blue
K07783	blue
K13019	blue
K08177	blue
K11071	blue
K02007	blue
K02588	blue
K17195	blue
K05523	blue
C05923	blue
C00408	yellow
K03683	blue
K02357	blue
K03978	blue
C10788	yellow
C06118	blue
K00762	blue
C02183	blue
K02001	blue
K03664	blue
K06191	blue
K11720	blue
K02027	blue
K07729	blue
K00030	blue
C16330	blue
C11143	blue
K08989	blue
G13193	blue
C00035	green
K07238	blue
C00075	green
K06001	blue
K07088	blue
C16399	blue
K03118	blue
K06872	blue
K07301	blue
C00745	yellow
K03230	blue
K02398	blue
K02500	blue
K03438	blue
C00192	blue
K13566	blue
C14090	blue
C01769	blue
K05349	blue
K01883	blue
K03570	blue
C01077	blue
K01740	blue
C01514	yellow
C10447	blue
K02245	blue
K00104	blue
K21399	blue
K02416	blue
K19052	blue
K01803	blue
C00501	blue
C16619	blue
K00940	blue
K03633	blue
C01179	blue
K03784	blue
K03073	blue
C03733	blue
K06382	blue
C01228	blue
C11924	blue
K01251	blue
K01284	blue
K01615	blue
C20768	blue
C10112	yellow
K08159	blue
K03605	blue
K01958	blue
C01929	blue
C00334	green
K09777	blue
K00096	blue
K02107	blue
K03210	blue
K08717	blue
C01019	yellow
K06179	blue
C02934	yellow
C00789	blue
K07560	blue
K00561	blue
K00620	blue
K03394	blue
K02897	blue
K02945	blue
K18474	blue
K15771	blue
C02226	blue
K00383	blue
K00936	blue
C02745	blue
K15582	blue
C04327	blue
K17828	blue
K00134	blue
K00705	blue
K01480	blue
K02026	blue
C21178	blue
K02481	blue
C00085	blue
K12141	blue
K18707	blue
C00229	blue
K00852	blue
C04352	blue
C06024	blue
K01209	blue
K07141	blue
K02434	blue
C06424	yellow
C20933	blue
K02408	blue
C20422	blue
C00099	green
K00700	blue
K01960	blue
K00919	blue
K01733	blue
K01998	blue
K08591	blue
K18369	blue
K05595	blue
C00280	green
C06441	blue
K00384	blue
K00014	blue
K01227	blue
K03557	blue
G10553	blue
G00108	blue
K00632	blue
C03263	blue
K02756	blue
C05751	blue
K00351	blue
K03799	blue
K07031	blue
K07658	blue
K14623	blue
K03293	blue
K00991	blue
C04153	blue
C00310	blue
K00088	blue
C15996	blue
K10039	blue
K02567	blue
K09758	blue
K07584	blue
K01817	blue
K09007	blue
K03685	blue
K21556	blue
K01182	blue
K02396	blue
C04432	blue
C05951	blue
C01471	yellow
C01222	blue
C02953	blue
K00074	blue
K03785	blue
K22132	blue
C11827	blue
C00168	blue
G00093	blue
K06978	blue
K20117	blue
K07079	blue
K01643	blue
G13186	blue
K03386	blue
C21310	blue
K00124	blue
C08322	yellow
C00575	yellow
K02760	blue
K00927	blue
K07685	blue
C05822	blue
K07112	blue
C00180	blue
K07009	blue
K00616	blue
K19302	blue
K12556	blue
K03760	blue
C00641	blue
K03752	blue
K07177	blue
K21064	blue
K07164	blue
K16937	blue
C00255	green
K06391	blue
K03086	blue
K01990	blue
K04078	blue
K02746	blue
K02782	blue
K05366	blue
K20257	blue
C00040	blue
C00364	green
G13188	blue
K11784	blue
K03407	blue
K01130	blue
K03770	blue
K01089	blue
K09773	blue
C03582	yellow
K01198	blue
C06562	yellow
K03578	blue
K18344	blue
K18234	blue
C06078	yellow
C00718	blue
C00067	blue
K03753	blue
C05841	blue
C01081	blue
C14463	blue
C05512	blue
C00137	blue
K02221	blue
C00132	blue
C01712	yellow
K00537	blue
K03151	blue
K09900	blue
C01138	blue
K07402	blue
K21573	blue
K21575	blue
C05729	blue
C00631	blue
K02773	blue
K05801	blue
K03299	blue
C05378	blue
K01879	blue
C00185	blue
K04066	blue
K02655	blue
C04877	blue
K06405	blue
C00191	blue
K20344	blue
K03271	blue
K03655	blue
C05172	blue
C00482	yellow
C00679	blue
C17518	yellow
C18094	blue
K13256	blue
K01895	blue
C00558	blue
K01625	blue
C06377	blue
C03589	blue
K19779	blue
C10044	yellow
K02775	blue
K01247	blue
K02372	blue
K08302	blue
K05832	blue
K03656	blue
K06287	blue
K19510	blue
K01847	blue
K00806	blue
K03744	blue
C06074	yellow
K09458	blue
K00018	blue
K00956	blue
K07738	blue
K02805	blue
K11645	blue
C21878	blue
K06962	blue
K00640	blue
K02377	blue
K06404	blue
C00492	blue
C05726	blue
K00957	blue
K19221	blue
G09660	blue
K00868	blue
K11209	blue
K09765	blue
K21571	blue
K06149	blue
C00559	green
K00549	blue
K02724	blue
K10778	blue
C02838	yellow
K00243	blue
K09974	blue
C19085	blue
K01281	blue
K02884	blue
K07456	blue
K12373	blue
C00508	blue
K00077	blue
C00022	blue
K00677	blue
C16519	blue
K10006	blue
K05833	blue
C00531	blue
K11991	blue
C01107	blue
K06317	blue
K01151	blue
K04023	blue
C04056	yellow
K00869	blue
C09873	yellow
K01854	blue
K16153	blue
C22161	blue
K03499	blue
C00436	green
K09812	blue
K21903	blue
C08325	blue
C00793	yellow
K01305	blue
K00942	blue
K01839	blue
C12127	yellow
C02967	blue
K08724	blue
K01938	blue
K03710	blue
K01873	blue
C00342	blue
K01619	blue
K00796	blue
K00943	blue
K03451	blue
K13483	blue
K00812	blue
C00962	blue
K12204	blue
C00237	blue
C00302	blue
K02887	blue
C00095	blue
K00382	blue
K03527	blue
K09690	blue
K00598	blue
C04438	blue
G13163	blue
C09311	yellow
K01923	blue
K18471	blue
K07098	blue
C00376	green
C00343	blue
K12941	blue
K06346	blue
C02939	blue
C01190	blue
K03545	blue
K04083	blue
K09157	blue
K02343	blue
C00695	green
K03305	blue
G11160	blue
K05305	blue
C00252	blue
K05988	blue
C00887	blue
C09789	yellow
K03702	blue
C21453	blue
C00234	blue
K02224	blue
K01867	blue
C01864	yellow
C00188	green
G10665	blue
K02335	blue
K02388	blue
C00025	green
C00527	blue
K03308	blue
K07109	blue
G13061	blue
K02939	blue
K01738	blue
K03072	blue
K04019	blue
K09706	blue
K03823	blue
K07502	blue
C01134	blue
C00195	blue
C00458	green
K02954	blue
C02352	blue
K00876	blue
K02030	blue
K08364	blue
K02761	blue
K04027	blue
C11406	blue
K00766	blue
C00047	green
C03161	blue
K07404	blue
K02233	blue
C03684	blue
K17103	blue
K01000	blue
K01929	blue
K01771	blue
K03703	blue
K06973	blue
K00821	blue
K17074	blue
C00630	blue
K00265	blue
C02277	yellow
C01279	blue
K03756	blue
K02499	blue
K16924	blue
K03089	blue
C05345	blue
K01745	blue
K05367	blue
K08224	blue
G10545	blue
C00058	green
K03925	blue
C01721	blue
C03160	blue
K05822	blue
C11251	yellow
K02340	blue
K02073	blue
K01815	blue
K03660	blue
K06975	blue
C14131	yellow
C05269	blue
K04652	blue
C22441	blue
K16148	blue
C04506	blue
K13695	blue
K07286	blue
C05921	blue
C00547	yellow
C00680	blue
K03543	blue
C01346	blue
K02825	blue
C00145	blue
K00849	blue
K15987	blue
K16923	blue
C10208	green
K02279	blue
K00198	blue
K18691	blue
C05980	blue
C20377	blue
C01094	blue
C04334	blue
K13940	blue
C20446	blue
K11051	blue
C00705	green
K05846	blue
C00214	blue
C15975	blue
C01801	blue
C00842	blue
K01646	blue
C21029	blue
G13177	blue
K09740	blue
C00314	yellow
K06968	blue
K07341	blue
K03624	blue
C22458	blue
C22092	blue
K05350	blue
K02878	blue
K10773	blue
C05267	blue
K07386	blue
K19689	blue
C06509	blue
K01693	blue
C02984	blue
C02278	yellow
K12297	blue
K02039	blue
C04216	green
K02411	blue
C00044	green
K01681	blue
C04882	blue
K06180	blue
K01159	blue
C06508	blue
K02501	blue
K15773	blue
K04047	blue
K04087	blue
K00240	blue
K03152	blue
K16091	blue
C12632	blue
C16470	blue
K00951	blue
C06102	blue
K00336	blue
K04095	blue
K02120	blue
K01912	blue
K10824	blue
K21574	blue
C00253	green
C01327	blue
C04260	blue
G13175	blue
K07038	blue
K06409	blue
C00206	blue
C00125	blue
K02188	blue
K13573	blue
K03277	blue
K07080	blue
C00584	yellow
K12132	blue
C19078	blue
C09898	yellow
K07243	blue
C18040	blue
K07552	blue
K11938	blue
K01921	blue
K03070	blue
K03647	blue
C01209	blue
C20239	blue
K10194	blue
K06206	blue
K21947	blue
K11072	blue
K03639	blue
C00244	blue
K03736	blue
K08276	blue
K19117	blue
K00817	blue
K05946	blue
K07720	blue
K03700	blue
K02472	blue
C04738	blue
K06950	blue
C00166	blue
K01048	blue
K02566	blue
K05810	blue
C00073	green
K06330	blue
C11907	blue
K05540	blue
K05570	blue
C00088	blue
K07667	blue
K09749	blue
C05271	blue
C17076	yellow
C01477	yellow
C15811	blue
C05699	blue
C07490	blue
K07078	blue
K00688	blue
K00658	blue
K01698	blue
K03455	blue
K00033	blue
K00784	blue
K15635	blue
K06390	blue
K03307	blue
K06941	blue
K02549	blue
C00668	blue
K01496	blue
K02589	blue
K01687	blue
C19080	blue
C04242	blue
C01750	yellow
K01223	blue
K02809	blue
C04874	blue
G00289	blue
C16688	blue
K02876	blue
K01869	blue
K05802	blue
K06902	blue
C00111	blue
K01935	blue
K06923	blue
K11753	blue
C05791	blue
K01488	blue
K11392	blue
K13059	blue
C00688	blue
C00106	green
K02933	blue
C17952	blue
K01207	blue
K15024	blue
K20866	blue
K01711	blue
K02406	blue
C03313	blue
K03975	blue
K03074	blue
K06013	blue
C00389	green
K03695	blue
C05332	yellow
K02035	blue
K01356	blue
K07115	blue
C00224	blue
K02963	blue
C21215	blue
C13952	blue
C05691	blue
C01185	blue
K13650	blue
K01243	blue
K03484	blue
C06510	blue
K05995	blue
C17714	yellow
K03430	blue
K00963	blue
K06378	blue
K02992	blue
K05515	blue
K00702	blue
K07979	blue
K09693	blue
K03530	blue
C11838	blue
K01719	blue
K01848	blue
C00012	blue
C11545	blue
K13571	blue
K06200	blue
K04749	blue
K06079	blue
K02122	blue
C00923	blue
C06425	yellow
K00210	blue
K00973	blue
K02536	blue
C00254	blue
C01709	yellow
K07037	blue
K03550	blue
K00788	blue
K00939	blue
C00259	blue
K19294	blue
C00365	green
K03169	blue
K03699	blue
K01091	blue
K00971	blue
K03346	blue
K07138	blue
K16787	blue
K02115	blue
K21397	blue
C00051	green
K03476	blue
K09516	blue
C02474	blue
K07458	blue
C12139	yellow
K12308	blue
C10216	yellow
K00170	blue
